,Produit,NumTicket
1570,black_pepper,343
1571,cumin,343
1572,parsley,343
1573,chickpea,343
1574,garlic,343
1575,tomato,344
1576,vinegar,344
1577,celery_oil,344
1578,onion,344
1579,corn,344
1580,garlic,344
1581,butter,344
1582,tomato,346
1583,vinegar,346
1584,cane_molasses,346
1585,celery_oil,346
1586,onion,346
1587,black_pepper,346
1588,corn,346
1589,butter,347
1590,onion,347
1591,potato,347
1592,black_pepper,347
1593,carrot,347
1594,savory,347
1595,chicken,347
1596,tomato,348
1597,cane_molasses,348
1598,pepper,348
1599,beef,348
1600,onion,348
1601,vinegar,348
1602,cayenne,348
1603,butter,349
1604,pepper,349
1605,onion,349
1606,potato,349
1607,bacon,349
1608,cottage_cheese,349
1609,macaroni,349
1610,cane_molasses,350
1611,apple,350
1612,vanilla,350
1613,strawberry,350
1614,cinnamon,350
1615,vegetable_oil,350
1616,egg,350
1617,tomato,351
1618,pepper,351
1619,cayenne,351
1620,almond,351
1621,raisin,351
1622,bay,351
1623,garlic,351
1624,butter,354
1625,wheat,354
1626,black_pepper,354
1627,tabasco_pepper,354
1628,garlic,354
1629,bell_pepper,354
1630,chicken,354
1631,butter,355
1632,cane_molasses,355
1633,coconut,355
1634,wheat,355
1635,cherry,355
1636,vanilla,355
1637,walnut,355
1638,cane_molasses,356
1639,olive_oil,356
1640,pepper,356
1641,onion,356
1642,beef,356
1643,vinegar,356
1644,cayenne,356
1645,coriander,358
1646,fenugreek,358
1647,pepper,358
1648,onion,358
1649,asparagus,358
1650,lime_juice,358
1651,coconut,358
1652,butter,360
1653,vinegar,360
1654,pepper,360
1655,lemon_juice,360
1656,onion,360
1657,tabasco_pepper,360
1658,black_pepper,360
1659,butter,362
1660,feta_cheese,362
1661,fish,362
1662,black_pepper,362
1663,garlic,362
1664,cream_cheese,362
1665,chive,362
1666,butter,364
1667,cane_molasses,364
1668,wheat,364
1669,rhubarb,364
1670,vanilla,364
1671,buttermilk,364
1672,cinnamon,364
1673,lemon_juice,367
1674,wheat,367
1675,peach,367
1676,starch,367
1677,vanilla,367
1678,almond,367
1679,milk,367
1680,butter,368
1681,wheat,368
1682,apple,368
1683,walnut,368
1684,honey,368
1685,cinnamon,368
1686,egg,368
1687,tomato,369
1688,vinegar,369
1689,lime_juice,369
1690,black_pepper,369
1691,cream_cheese,369
1692,radish,369
1693,bread,369
1694,cheese,371
1695,meat,371
1696,beef,371
1697,potato,371
1698,starch,371
1699,vegetable_oil,371
1700,milk,371
1701,butter,372
1702,cane_molasses,372
1703,wheat,372
1704,beef,372
1705,onion,372
1706,vinegar,372
1707,black_pepper,372
1708,butter,373
1709,marjoram,373
1710,wheat,373
1711,onion,373
1712,mushroom,373
1713,yeast,373
1714,thyme,373
1715,butter,375
1716,wheat,375
1717,mustard,375
1718,scallion,375
1719,celery,375
1720,crab,375
1721,lard,375
1722,tomato,376
1723,olive_oil,376
1724,wheat,376
1725,yeast,376
1726,black_pepper,376
1727,basil,376
1728,fennel,376
1729,vinegar,377
1730,mustard,377
1731,starch,377
1732,asparagus,377
1733,chicken_broth,377
1734,cider,377
1735,vegetable_oil,377
1736,butter,380
1737,cane_molasses,380
1738,lemon_juice,380
1739,wheat,380
1740,oat,380
1741,lard,380
1742,date,380
1743,cane_molasses,381
1744,tomato,381
1745,lemon_juice,381
1746,celery_oil,381
1747,onion,381
1748,vinegar,381
1749,corn,381
1750,butter,385
1751,wheat,385
1752,cherry,385
1753,vanilla,385
1754,almond,385
1755,raspberry,385
1756,egg,385
1757,cane_molasses,388
1758,olive_oil,388
1759,shallot,388
1760,cayenne,388
1761,garlic,388
1762,chicken,388
1763,root,388
1764,butter,391
1765,cane_molasses,391
1766,wheat,391
1767,vanilla,391
1768,walnut,391
1769,cocoa,391
1770,egg,391
1771,cane_molasses,394
1772,vinegar,394
1773,pork,394
1774,black_pepper,394
1775,tomato_juice,394
1776,vegetable_oil,394
1777,egg,394
1778,butter,397
1779,cane_molasses,397
1780,wheat,397
1781,vanilla,397
1782,cocoa,397
1783,oat,397
1784,cinnamon,397
1785,coconut,398
1786,onion,398
1787,sweet_potato,398
1788,vegetable,398
1789,vegetable_oil,398
1790,leek,398
1791,pumpkin,398
1792,tomato,399
1793,olive_oil,399
1794,cilantro,399
1795,onion,399
1796,nectarine,399
1797,black_pepper,399
1798,cayenne,399
1799,cane_molasses,400
1800,vinegar,400
1801,onion,400
1802,beef,400
1803,cayenne,400
1804,garlic,400
1805,tamarind,400
1806,coriander,402
1807,fenugreek,402
1808,pepper,402
1809,onion,402
1810,cumin,402
1811,strawberry,402
1812,chicken,402
1813,butter,405
1814,wheat,405
1815,mushroom,405
1816,onion,405
1817,black_pepper,405
1818,nutmeg,405
1819,pea,405
1820,citrus,406
1821,vanilla,406
1822,red_wine,406
1823,strawberry,406
1824,orange,406
1825,milk,406
1826,cream,406
1827,cane_molasses,407
1828,vinegar,407
1829,coriander,407
1830,beef,407
1831,onion,407
1832,cayenne,407
1833,parsley,407
1834,butter,408
1835,wheat,408
1836,onion,408
1837,mushroom,408
1838,black_pepper,408
1839,cod,408
1840,lard,408
1841,tomato,410
1842,green_bell_pepper,410
1843,beef,410
1844,starch,410
1845,soy_sauce,410
1846,black_pepper,410
1847,ginger,410
1848,butter,411
1849,dill,411
1850,lemon,411
1851,black_pepper,411
1852,parsley,411
1853,garlic,411
1854,vegetable_oil,411
1855,coriander,413
1856,fenugreek,413
1857,pepper,413
1858,mustard,413
1859,cumin,413
1860,carrot,413
1861,bell_pepper,413
1862,butter,414
1863,cheese,414
1864,pepper,414
1865,onion,414
1866,chicken_broth,414
1867,white_wine,414
1868,nutmeg,414
1869,onion,415
1870,feta_cheese,415
1871,bacon,415
1872,garlic,415
1873,buttermilk,415
1874,cucumber,415
1875,vegetable_oil,415
1876,cane_molasses,416
1877,olive_oil,416
1878,lemon_juice,416
1879,wheat,416
1880,onion,416
1881,vinegar,416
1882,fish,416
1883,vinegar,417
1884,onion,417
1885,strawberry,417
1886,lettuce,417
1887,seed,417
1888,pecan,417
1889,bell_pepper,417
1890,wheat,419
1891,gelatin,419
1892,vanilla,419
1893,strawberry,419
1894,fruit,419
1895,wine,419
1896,egg,419
1897,tomato,425
1898,cream,425
1899,onion,425
1900,chicken_broth,425
1901,black_pepper,425
1902,parsley,425
1903,carrot,425
1904,lemon_juice,426
1905,thyme,426
1906,onion,426
1907,potato,426
1908,sage,426
1909,yeast,426
1910,black_pepper,426
1911,mustard,427
1912,onion,427
1913,vanilla,427
1914,parsley,427
1915,cucumber,427
1916,chive,427
1917,vegetable_oil,427
1918,tomato,428
1919,pepper,428
1920,marjoram,428
1921,beef,428
1922,onion,428
1923,thyme,428
1924,bay,428
1925,cane_molasses,430
1926,butter,430
1927,wheat,430
1928,yeast,430
1929,rye_flour,430
1930,egg,430
1931,milk,430
1932,tomato,431
1933,olive_oil,431
1934,green_bell_pepper,431
1935,onion,431
1936,feta_cheese,431
1937,red_wine,431
1938,cayenne,431
1939,butter,432
1940,olive_oil,432
1941,wheat,432
1942,yeast,432
1943,feta_cheese,432
1944,garlic,432
1945,milk,432
1946,tomato,434
1947,rice,434
1948,onion,434
1949,potato,434
1950,black_pepper,434
1951,bean,434
1952,carrot,434
1953,butter,436
1954,olive_oil,436
1955,pepper,436
1956,potato,436
1957,scallion,436
1958,bell_pepper,436
1959,cheddar_cheese,436
1960,butter,437
1961,wheat,437
1962,starch,437
1963,vanilla,437
1964,cocoa,437
1965,pecan,437
1966,cream_cheese,437
1967,butter,442
1968,pepper,442
1969,wheat,442
1970,thyme,442
1971,onion,442
1972,potato,442
1973,salmon,442
1974,butter,443
1975,wheat,443
1976,onion,443
1977,black_pepper,443
1978,parsley,443
1979,celery,443
1980,lard,443
1981,tomato,445
1982,pork,445
1983,onion,445
1984,cayenne,445
1985,black_pepper,445
1986,vegetable_oil,445
1987,banana,445
1988,butter,446
1989,wheat,446
1990,beef,446
1991,potato,446
1992,black_pepper,446
1993,carrot,446
1994,turnip,446
1995,cane_molasses,447
1996,tomato,447
1997,celery_oil,447
1998,thyme,447
1999,vinegar,447
2000,tabasco_pepper,447
2001,corn,447
2002,butter,449
2003,cane_molasses,449
2004,mustard,449
2005,onion,449
2006,vanilla,449
2007,parsley,449
2008,cucumber,449
2009,butter,450
2010,pepper,450
2011,wheat,450
2012,beef,450
2013,onion,450
2014,pork,450
2015,cinnamon,450
2016,dill,452
2017,lemon_juice,452
2018,onion,452
2019,mushroom,452
2020,black_pepper,452
2021,bell_pepper,452
2022,vegetable_oil,452
2023,butter,453
2024,wheat,453
2025,vanilla,453
2026,cocoa,453
2027,gelatin,453
2028,lard,453
2029,vegetable_oil,453
2030,tomato,456
2031,green_bell_pepper,456
2032,onion,456
2033,mushroom,456
2034,egg_noodle,456
2035,celery,456
2036,kidney_bean,456
2037,olive_oil,460
2038,onion,460
2039,black_pepper,460
2040,parsley,460
2041,parmesan_cheese,460
2042,garlic,460
2043,macaroni,460
2044,cane_molasses,461
2045,wheat,461
2046,vanilla,461
2047,cocoa,461
2048,buttermilk,461
2049,seed,461
2050,cinnamon,461
2051,olive_oil,462
2052,pepper,462
2053,wheat,462
2054,onion,462
2055,bacon,462
2056,parmesan_cheese,462
2057,carrot,462
2058,butter,463
2059,lemon_juice,463
2060,wheat,463
2061,vanilla,463
2062,almond,463
2063,date,463
2064,egg,463
2065,cane_molasses,464
2066,coriander,464
2067,pepper,464
2068,green_bell_pepper,464
2069,mushroom,464
2070,fenugreek,464
2071,bacon,464
2072,tomato,465
2073,rutabaga,465
2074,onion,465
2075,potato,465
2076,chicken_broth,465
2077,black_pepper,465
2078,garlic,465
2079,onion,468
2080,beef,468
2081,potato,468
2082,black_pepper,468
2083,vegetable,468
2084,chicken,468
2085,rosemary,468
2086,butter,469
2087,pork,469
2088,wheat,469
2089,mushroom,469
2090,onion,469
2091,black_pepper,469
2092,parsley,469
2093,cane_molasses,470
2094,butter,470
2095,coconut,470
2096,wheat,470
2097,vanilla,470
2098,raisin,470
2099,walnut,470
2100,butter,471
2101,onion,471
2102,potato,471
2103,scallion,471
2104,swiss_cheese,471
2105,cheddar_cheese,471
2106,egg,471
2107,butter,472
2108,cane_molasses,472
2109,wheat,472
2110,corn,472
2111,raisin,472
2112,lard,472
2113,egg,472
2114,butter,474
2115,cream_cheese,474
2116,mushroom,474
2117,onion,474
2118,black_pepper,474
2119,parmesan_cheese,474
2120,cottage_cheese,474
2121,cane_molasses,478
2122,vinegar,478
2123,lemon_juice,478
2124,onion,478
2125,black_pepper,478
2126,broccoli,478
2127,tabasco_pepper,478
2128,cane_molasses,479
2129,vinegar,479
2130,mustard,479
2131,onion,479
2132,lima_bean,479
2133,bacon,479
2134,bean,479
2135,cane_molasses,483
2136,wheat,483
2137,orange_juice,483
2138,nutmeg,483
2139,vegetable_oil,483
2140,whole_grain_wheat_flour,483
2141,egg,483
2142,cane_molasses,484
2143,wheat,484
2144,vanilla,484
2145,cocoa,484
2146,pecan,484
2147,cream_cheese,484
2148,lard,484
2149,butter,485
2150,cane_molasses,485
2151,coconut,485
2152,lemon_juice,485
2153,wheat,485
2154,vanilla,485
2155,walnut,485
2156,mustard,486
2157,onion,486
2158,bacon,486
2159,vegetable_oil,486
2160,cheddar_cheese,486
2161,egg,486
2162,bread,486
2163,vinegar,488
2164,pepper,488
2165,grape_juice,488
2166,lemon,488
2167,mustard,488
2168,vegetable_oil,488
2169,scallion,488
2170,tomato,489
2171,olive_oil,489
2172,apple,489
2173,cheese,489
2174,parsley,489
2175,cucumber,489
2176,basil,489
2177,vinegar,490
2178,onion,490
2179,parmesan_cheese,490
2180,garlic,490
2181,bell_pepper,490
2182,vegetable_oil,490
2183,rice,490
2184,butter,492
2185,wheat,492
2186,onion,492
2187,soy_sauce,492
2188,black_pepper,492
2189,parsley,492
2190,broccoli,492
2191,butter,494
2192,wheat,494
2193,onion,494
2194,black_pepper,494
2195,broccoli,494
2196,celery,494
2197,milk_fat,494
2198,vinegar,495
2199,lemon_juice,495
2200,wheat,495
2201,apple,495
2202,starch,495
2203,rhubarb,495
2204,strawberry,495
2205,butter,497
2206,wheat,497
2207,nutmeg,497
2208,cinnamon,497
2209,currant,497
2210,egg,497
2211,milk,497
2212,butter,500
2213,dill,500
2214,beef,500
2215,onion,500
2216,black_pepper,500
2217,bay,500
2218,garlic,500
2219,butter,501
2220,pepper,501
2221,wheat,501
2222,thyme,501
2223,onion,501
2224,potato,501
2225,chicken_broth,501
2226,coriander,502
2227,wheat,502
2228,vanilla,502
2229,seed,502
2230,nutmeg,502
2231,cinnamon,502
2232,vegetable_oil,502
2233,cane_molasses,503
2234,thyme,503
2235,rum,503
2236,black_pepper,503
2237,lime_juice,503
2238,ginger,503
2239,cinnamon,503
2240,butter,504
2241,turkey,504
2242,pepper,504
2243,onion,504
2244,potato,504
2245,sage,504
2246,celery,504
2247,olive_oil,505
2248,green_bell_pepper,505
2249,onion,505
2250,ginger,505
2251,lemon_juice,505
2252,garlic,505
2253,bell_pepper,505
2254,butter,506
2255,wheat,506
2256,mushroom,506
2257,onion,506
2258,yeast,506
2259,black_pepper,506
2260,thyme,506
2261,butter,507
2262,wheat,507
2263,vanilla,507
2264,cocoa,507
2265,buttermilk,507
2266,seed,507
2267,cinnamon,507
2268,butter,508
2269,pepper,508
2270,onion,508
2271,potato,508
2272,lobster,508
2273,milk,508
2274,cream,508
2275,butter,509
2276,wheat,509
2277,yeast,509
2278,orange_juice,509
2279,cinnamon,509
2280,orange,509
2281,egg,509
2282,cane_molasses,510
2283,wheat,510
2284,chicken_broth,510
2285,white_wine,510
2286,bell_pepper,510
2287,vegetable_oil,510
2288,chicken,510
2289,cane_molasses,516
2290,wheat,516
2291,yeast,516
2292,honey,516
2293,cereal,516
2294,vegetable_oil,516
2295,milk,516
2296,olive_oil,517
2297,lemon,517
2298,thyme,517
2299,onion,517
2300,black_pepper,517
2301,salmon,517
2302,vegetable,517
2303,butter,518
2304,wheat,518
2305,yeast,518
2306,cardamom,518
2307,almond,518
2308,cinnamon,518
2309,egg,518
2310,pepper,519
2311,black_pepper,519
2312,pecan,519
2313,pimento,519
2314,vegetable_oil,519
2315,cheddar_cheese,519
2316,egg,519
2317,cane_molasses,523
2318,wheat,523
2319,yeast,523
2320,vanilla,523
2321,egg,523
2322,milk,523
2323,cream,523
2324,butter,524
2325,tomato,524
2326,green_bell_pepper,524
2327,beef,524
2328,onion,524
2329,parmesan_cheese,524
2330,cottage_cheese,524
2331,tomato,525
2332,olive_oil,525
2333,pepper,525
2334,mushroom,525
2335,cheese,525
2336,chicken_broth,525
2337,tabasco_pepper,525
2338,butter,526
2339,wheat,526
2340,mustard,526
2341,swiss_cheese,526
2342,vegetable_oil,526
2343,white_bread,526
2344,egg,526
2345,tomato,527
2346,vinegar,527
2347,cane_molasses,527
2348,onion,527
2349,beef,527
2350,corn,527
2351,black_pepper,527
2352,tomato,529
2353,vinegar,529
2354,celery_oil,529
2355,corn,529
2356,cayenne,529
2357,strawberry,529
2358,garlic,529
2359,butter,531
2360,vinegar,531
2361,wheat,531
2362,vanilla,531
2363,cocoa,531
2364,lard,531
2365,vegetable_oil,531
2366,butter,534
2367,coconut,534
2368,lemon_juice,534
2369,wheat,534
2370,starch,534
2371,egg,534
2372,vegetable_oil,534
2373,olive_oil,535
2374,vinegar,535
2375,red_wine,535
2376,raisin,535
2377,celery,535
2378,chickpea,535
2379,carrot,535
2380,rum,537
2381,vanilla,537
2382,ginger,537
2383,maple_syrup,537
2384,pecan,537
2385,cinnamon,537
2386,nutmeg,537
2387,coriander,538
2388,fenugreek,538
2389,pepper,538
2390,meat,538
2391,onion,538
2392,black_pepper,538
2393,cayenne,538
2394,coriander,539
2395,olive_oil,539
2396,pepper,539
2397,kale,539
2398,cumin,539
2399,bean,539
2400,garlic,539
2401,cane_molasses,540
2402,butter,540
2403,coffee,540
2404,wheat,540
2405,apple,540
2406,yeast,540
2407,egg,540
2408,tomato,542
2409,vinegar,542
2410,beef,542
2411,onion,542
2412,corn,542
2413,black_pepper,542
2414,oat,542
2415,tomato,543
2416,pepper,543
2417,onion,543
2418,cayenne,543
2419,parsley,543
2420,bean,543
2421,garlic,543
2422,tomato,546
2423,olive_oil,546
2424,green_bell_pepper,546
2425,lemon,546
2426,onion,546
2427,feta_cheese,546
2428,black_pepper,546
2429,marjoram,548
2430,ham,548
2431,onion,548
2432,potato,548
2433,black_pepper,548
2434,celery,548
2435,carrot,548
2436,butter,549
2437,wheat,549
2438,vanilla,549
2439,cinnamon,549
2440,lard,549
2441,egg,549
2442,milk,549
2443,olive_oil,551
2444,lemon,551
2445,thyme,551
2446,salmon,551
2447,parsley,551
2448,garlic,551
2449,rosemary,551
2450,tomato,552
2451,green_bell_pepper,552
2452,onion,552
2453,thyme,552
2454,fennel,552
2455,bell_pepper,552
2456,oregano,552
2457,butter,553
2458,mushroom,553
2459,parsley,553
2460,shrimp,553
2461,macaroni,553
2462,cream_cheese,553
2463,basil,553
2464,butter,554
2465,pork,554
2466,wheat,554
2467,onion,554
2468,beef,554
2469,black_pepper,554
2470,sage,554
2471,wheat,555
2472,apple,555
2473,almond,555
2474,cinnamon,555
2475,lard,555
2476,yogurt,555
2477,egg,555
2478,tomato,556
2479,butter,556
2480,onion,556
2481,potato,556
2482,black_pepper,556
2483,pea,556
2484,celery,556
2485,butter,559
2486,tomato,559
2487,pepper,559
2488,onion,559
2489,dill,559
2490,chicken_broth,559
2491,bay,559
2492,butter,561
2493,cane_molasses,561
2494,wheat,561
2495,vinegar,561
2496,vanilla,561
2497,raisin,561
2498,egg,561
2499,lemon_juice,562
2500,mushroom,562
2501,onion,562
2502,peanut,562
2503,soy_sauce,562
2504,cayenne,562
2505,thyme,562
2506,olive_oil,563
2507,pepper,563
2508,mustard,563
2509,honey,563
2510,pistachio,563
2511,chicken,563
2512,bread,563
2513,butter,564
2514,pepper,564
2515,thyme,564
2516,onion,564
2517,potato,564
2518,chicken_broth,564
2519,lavender,564
2520,butter,566
2521,cane_molasses,566
2522,wheat,566
2523,vanilla,566
2524,lard,566
2525,date,566
2526,egg,566
2527,tomato,567
2528,olive_oil,567
2529,onion,567
2530,parsley,567
2531,parmesan_cheese,567
2532,oregano,567
2533,basil,567
2534,cane_molasses,569
2535,vinegar,569
2536,lemon,569
2537,mustard,569
2538,onion,569
2539,olive_oil,569
2540,parmesan_cheese,569
2541,turkey,570
2542,tomato,570
2543,green_bell_pepper,570
2544,black_bean,570
2545,corn,570
2546,cayenne,570
2547,cumin,570
2548,cane_molasses,571
2549,sesame_oil,571
2550,fish,571
2551,cashew,571
2552,lime_juice,571
2553,ginger,571
2554,scallion,571
2555,pepper,572
2556,wheat,572
2557,sauerkraut,572
2558,potato,572
2559,bacon,572
2560,cheddar_cheese,572
2561,egg,572
2562,coriander,573
2563,fenugreek,573
2564,pepper,573
2565,onion,573
2566,potato,573
2567,soy_sauce,573
2568,cayenne,573
2569,tomato,574
2570,coriander,574
2571,pepper,574
2572,green_bell_pepper,574
2573,cauliflower,574
2574,onion,574
2575,potato,574
2576,cane_molasses,575
2577,olive_oil,575
2578,sesame_oil,575
2579,onion,575
2580,vinegar,575
2581,black_pepper,575
2582,soy_sauce,575
2583,coriander,576
2584,fenugreek,576
2585,pepper,576
2586,rice,576
2587,wheat,576
2588,onion,576
2589,cauliflower,576
2590,pork,577
2591,wheat,577
2592,soy_sauce,577
2593,shrimp,577
2594,scallion,577
2595,egg,577
2596,fish,577
2597,butter,578
2598,wheat,578
2599,parsley,578
2600,parmesan_cheese,578
2601,scallion,578
2602,garlic,578
2603,egg,578
2604,tomato,583
2605,cilantro,583
2606,green_bell_pepper,583
2607,onion,583
2608,lime_juice,583
2609,corn,583
2610,cayenne,583
2611,butter,584
2612,cane_molasses,584
2613,grape_juice,584
2614,papaya,584
2615,almond,584
2616,avocado,584
2617,lettuce,584
2618,butter,585
2619,cane_molasses,585
2620,coconut,585
2621,wheat,585
2622,walnut,585
2623,egg,585
2624,milk,585
2625,cane_molasses,587
2626,pork,587
2627,cayenne,587
2628,orange_juice,587
2629,black_pepper,587
2630,ginger,587
2631,bell_pepper,587
2632,butter,588
2633,olive_oil,588
2634,onion,588
2635,parmesan_cheese,588
2636,scallion,588
2637,garlic,588
2638,macaroni,588
2639,tomato,589
2640,olive_oil,589
2641,oregano,589
2642,green_bell_pepper,589
2643,onion,589
2644,mushroom,589
2645,egg_noodle,589
2646,butter,590
2647,cane_molasses,590
2648,wheat,590
2649,onion,590
2650,beef,590
2651,vinegar,590
2652,black_pepper,590
2653,butter,591
2654,olive_oil,591
2655,pepper,591
2656,lemon,591
2657,mushroom,591
2658,cheese,591
2659,cayenne,591
2660,butter,592
2661,lovage,592
2662,lemon_juice,592
2663,mustard,592
2664,fish,592
2665,black_pepper,592
2666,parsley,592
2667,butter,593
2668,pepper,593
2669,mustard,593
2670,thyme,593
2671,black_pepper,593
2672,fish,593
2673,cayenne,593
2674,vinegar,594
2675,sesame_oil,594
2676,mushroom,594
2677,black_pepper,594
2678,chicken_broth,594
2679,cayenne,594
2680,ginger,594
2681,dill,595
2682,onion,595
2683,potato,595
2684,soy_sauce,595
2685,cayenne,595
2686,cumin,595
2687,celery,595
2688,lemon_juice,596
2689,onion,596
2690,black_pepper,596
2691,chicken_broth,596
2692,avocado,596
2693,shrimp,596
2694,milk,596
2695,cane_molasses,598
2696,vinegar,598
2697,lemon_juice,598
2698,onion,598
2699,tabasco_pepper,598
2700,shrimp,598
2701,horseradish,598
2702,green_bell_pepper,600
2703,onion,600
2704,potato,600
2705,corn_flake,600
2706,black_pepper,600
